MALDI Product Intensity,MALDI Internal Standard Intensity,normalized MALDI,Cu_cat,Ir_cat,Pd_cat,Ru_cat,TPSA,cLogP,# H-bond Acceptors,# H-bond Donors,Rotatable bonds,Hinderance,"Hinderance, binding","Hinderance, non binding",a_mw,a_num_atoms,a_num_nitrogens,a_num_aromatic_nitrogens,a_num_non_aromatic_nitrogens,a_num_oxygens,a_num_aromatic_oxygens,a_num_non_aromatic_oxygens,a_num_sulfurs,a_num_heteratoms,a_num_carbons,a_num_aromatic_carbons,a_num_non_aromatic_carbons,a_num_FG,a_num_heterocycles,a_num_nitrogens_per_mw,a_num_oxygens_per_mw,a_num_sulfurs_per_mw,a_num_heteratoms_per_mw,a_num_carbons_per_mw,a_num_nitrogens_per_atom,a_num_oxygens_per_atom,a_num_sulfurs_per_atom,a_num_heteratoms_per_atom,a_num_carbons_per_atom,b_mw,b_num_atoms,b_num_nitrogens,b_num_aromatic_nitrogens,b_num_non_aromatic_nitrogens,b_num_oxygens,b_num_aromatic_oxygens,b_num_non_aromatic_oxygens,b_num_sulfurs,b_num_heteratoms,b_num_carbons,b_num_aromatic_carbons,b_num_non_aromatic_carbons,b_num_FG,b_num_heterocycles,b_num_nitrogens_per_mw,b_num_oxygens_per_mw,b_num_sulfurs_per_mw,b_num_heteratoms_per_mw,b_num_carbons_per_mw,b_num_nitrogens_per_atom,b_num_oxygens_per_atom,b_num_sulfurs_per_atom,b_num_heteratoms_per_atom,b_num_carbons_per_atom,a_indole,a_benzothiazole,a_quinoline,a_pyrazole,a_imidazole,a_pyridazine,a_pyrimidine,"a_1,2,4-triazole","a_1,2,3-triazole",a_thiophene,a_thiazole,a_pyridine,a_pyrrole,"a_1,2-5M-het","a_1,2,4-5M-het",a_nitro(aryl),"a_1,3-dioxolane",a_Urea,a_carbamate,a_Cyano,a_trifluoromethyl(aryl),a_trifluoromethyl,a_difluoromethyl,a_oxime(substituted),a_sulfonamide(aryl),a_sulfonamide,a_carboxylic acid,a_ester,a_guanidine,a_formamide,a_primary amide,a_secondary amide,a_tertiary amide,a_acyl(amide),a_sulfone,a_thioether,a_amidine,a_imine,a_ketone(aryl),a_ketone,a_acyl,a_piperazine(unsub),a_morpholine(unsub),a_piperazine(monosub),a_piperazine(disub),a_morpholine(sub),a_methoxy,a_ether(aryl),a_ether,a_hydroxyl,a_pyrrolidine(unsub),a_piperidine(unsub),a_diethylamino(unsub),a_dimethylamino(unsub),a_pyrrolidine(sub),a_piperidine(sub),a_diethylamino(sub),a_dimethylamino(sub),a_secondary amine(aryl),a_tertiary amine(aryl),a_aliphatic primary amine,a_fluoro(aryl),a_chloro(aryl),a_trans alkene,a_trisubstitued alkene,a_alkene,a_cyclopropane,a_isopropyl,a_tert-butyl,a_cyclohexane,a_cyclopentane,a_cyclobutane,a_septyl,a_hexyl,a_pentyl,a_butyl,a_propyl,a_ethyl,a_methyl,a_methylene,a_tertiary carbon,a_amine aromatic chain,a_sulfur aromatic chain,a_aromatic carbon chain,a_amide C-R-group,a_amide N-R-group,a_aromatic c-R-group,a_aromatic n-R-group,a_aliphatic c-R-group,a_aliphatic N-R-group,a_aliphatic O-R-group,a_other R-group,a_1-5M-het,a_0-6M-het,a_0-6+6M-het,b_indole,b_indazole,b_benzimidazole,b_benzotriazole,b_benzofuran,b_benzothiophene,b_benzoxazole,b_benzothiazole,b_quinoline,b_isoquinoline,b_pyrazole,b_imidazole,b_pyridazine,b_pyrimidine,b_pyrazine,"b_1,2,4-triazole","b_1,2,3-triazole",b_thiophene,b_oxazole,b_thiazole,b_pyridine,b_tetrazole,b_pyrrole,"b_1,2-5M-het","b_1,2,3-5M-het","b_1,2,4-5M-het",b_nitro(aryl),b_Urea,b_carbamate,b_Cyano,b_trifluoromethyl(aryl),b_trifluoromethyl,b_difluoromethyl,b_hydrazide(acyl),b_hydrazone,b_sulfonamide(aryl),b_sulfonamide,b_carboxylic acid(aryl),b_carboxylic acid,b_ester,b_secondary amide,b_tertiary amide,b_acyl(amide),b_sulfone,b_thioether,b_amidine,b_imine,b_enone,b_enol,b_aldehyde,b_ketone(aryl),b_ketone,b_acyl,b_methoxy,b_ether(aryl),b_ether,b_hydroxy(aryl),b_hydroxyl,b_pyrrolidine(sub),b_piperidine(sub),b_diethylamino(sub),b_dimethylamino(sub),b_secondary amine(aryl),b_tertiary amine(aryl),b_aliphatic primary amine,b_fluoro(aryl),b_chloro(aryl),b_bromo(aryl),b_fluoro,b_bromo,b_trans alkene,b_terminal alkene,b_trisubstitued alkene,b_tetrasubstitued alkene,b_alkene,b_isopropyl,b_tert-butyl,b_cyclohexane,b_hexyl,b_pentyl,b_butyl,b_propyl,b_ethyl,b_methyl,b_methylene,b_tertiary carbon,b_amine aromatic chain,b_oxygen aromatic chain,b_aromatic carbon chain,b_Silicon,b_amide N-R-group,b_aromatic c-R-group,b_aromatic n-R-group,b_aliphatic c-R-group,b_aliphatic N-RR-group,b_aliphatic N-R-group,b_aliphatic O-R-group,b_other R-group,b_0-6M-het,amine_frag_diethylamino(unsub),amine_frag_dimethylamino(unsub),amine_frag_pyrrolidine(unsub),amine_frag_piperidine(unsub),amine_frag_piperazine(unsub),amine_frag_morpholine(unsub),amine_frag_piperazine(monosub),amine_neighbor_indole,amine_neighbor_benzothiazole,amine_neighbor_pyrazole,amine_neighbor_imidazole,amine_neighbor_pyrimidine,"amine_neighbor_1,2,4-triazole","amine_neighbor_1,2,3-triazole",amine_neighbor_thiophene,amine_neighbor_pyridine,amine_neighbor_pyrrole,"amine_neighbor_1,2-5M-het","amine_neighbor_1,3-dioxolane",amine_neighbor_Urea,amine_neighbor_carbamate,amine_neighbor_Cyano,amine_neighbor_trifluoromethyl,amine_neighbor_oxime(substituted),amine_neighbor_sulfonamide(aryl),amine_neighbor_sulfonamide,amine_neighbor_carboxylic acid,amine_neighbor_ester,amine_neighbor_guanidine,amine_neighbor_formamide,amine_neighbor_primary amide,amine_neighbor_secondary amide,amine_neighbor_tertiary amide,amine_neighbor_acyl(amide),amine_neighbor_thioether,amine_neighbor_imine,amine_neighbor_ketone,amine_neighbor_piperazine(disub),amine_neighbor_methoxy,amine_neighbor_ether(aryl),amine_neighbor_ether,amine_neighbor_hydroxyl,amine_neighbor_piperidine(sub),amine_neighbor_dimethylamino(sub),amine_neighbor_aliphatic primary amine,amine_neighbor_trisubstitued alkene,amine_neighbor_cyclohexane,amine_neighbor_septyl,amine_neighbor_hexyl,amine_neighbor_pentyl,amine_neighbor_propyl,amine_neighbor_ethyl,amine_neighbor_methyl,amine_neighbor_methylene,amine_neighbor_tertiary carbon,amine_neighbor_amine aromatic chain,amine_neighbor_amide N-R-group,amine_neighbor_aliphatic c-R-group,amine_neighbor_0-6M-het,amine_neighbor_0-6+6M-het,bromide_het_frag_0-6M-het,bromide_het_frag_het-other,bromide_het_frag_indole,bromide_het_frag_indazole,bromide_het_frag_benzimidazole,bromide_het_frag_benzotriazole,bromide_het_frag_benzofuran,bromide_het_frag_benzothiophene,bromide_het_frag_benzoxazole,bromide_het_frag_benzothiazole,bromide_het_frag_quinoline,bromide_het_frag_isoquinoline,bromide_het_frag_pyrazole,bromide_het_frag_imidazole,bromide_het_frag_pyrimidine,bromide_het_frag_pyrazine,"bromide_het_frag_1,2,4-triazole","bromide_het_frag_1,2,3-triazole",bromide_het_frag_thiophene,bromide_het_frag_thiazole,bromide_het_frag_pyridine,bromide_het_frag_tetrazole,bromide_het_frag_pyrrole,"bromide_het_frag_1,2-5M-het","bromide_het_frag_1,2,3-5M-het","bromide_het_frag_1,2,4-5M-het",bromide_het_neighbor_benzofuran,bromide_het_neighbor_pyrazole,bromide_het_neighbor_imidazole,bromide_het_neighbor_pyrimidine,bromide_het_neighbor_pyrazine,"bromide_het_neighbor_1,2,4-triazole","bromide_het_neighbor_1,2,3-triazole",bromide_het_neighbor_oxazole,bromide_het_neighbor_pyridine,bromide_het_neighbor_tetrazole,"bromide_het_neighbor_1,2-5M-het","bromide_het_neighbor_1,2,3-5M-het","bromide_het_neighbor_1,2,4-5M-het",bromide_het_neighbor_nitro(aryl),bromide_het_neighbor_Urea,bromide_het_neighbor_carbamate,bromide_het_neighbor_Cyano,bromide_het_neighbor_trifluoromethyl(aryl),bromide_het_neighbor_hydrazone,bromide_het_neighbor_sulfonamide(aryl),bromide_het_neighbor_sulfonamide,bromide_het_neighbor_carboxylic acid(aryl),bromide_het_neighbor_ester,bromide_het_neighbor_secondary amide,bromide_het_neighbor_tertiary amide,bromide_het_neighbor_acyl(amide),bromide_het_neighbor_sulfone,bromide_het_neighbor_thioether,bromide_het_neighbor_aldehyde,bromide_het_neighbor_ketone(aryl),bromide_het_neighbor_methoxy,bromide_het_neighbor_ether(aryl),bromide_het_neighbor_hydroxy(aryl),bromide_het_neighbor_pyrrolidine(sub),bromide_het_neighbor_piperidine(sub),bromide_het_neighbor_diethylamino(sub),bromide_het_neighbor_dimethylamino(sub),bromide_het_neighbor_secondary amine(aryl),bromide_het_neighbor_fluoro(aryl),bromide_het_neighbor_chloro(aryl),bromide_het_neighbor_bromo(aryl),bromide_het_neighbor_bromo,bromide_het_neighbor_trans alkene,bromide_het_neighbor_tetrasubstitued alkene,bromide_het_neighbor_alkene,bromide_het_neighbor_isopropyl,bromide_het_neighbor_cyclohexane,bromide_het_neighbor_butyl,bromide_het_neighbor_propyl,bromide_het_neighbor_ethyl,bromide_het_neighbor_methyl,bromide_het_neighbor_methylene,bromide_het_neighbor_tertiary carbon,bromide_het_neighbor_amine aromatic chain,bromide_het_neighbor_oxygen aromatic chain,bromide_het_neighbor_aromatic carbon chain,bromide_het_neighbor_Silicon,bromide_het_neighbor_aromatic c-R-group,bromide_het_neighbor_aliphatic O-R-group,bromide_het_neighbor_0-6M-het
0.23633093978950925,0.015636511873198936,0.5555413629802717,0.0,0.0,0.0,0.0,0.016935598683696946,0.01134990673890603,0.0038200525146156903,0.0023706609863020736,0.0027153356408704385,0.0015019538603006331,0.000602499971365854,0.00045354908700234254,0.004704579943293965,0.0023603812358036673,0.003692503982891384,0.0014399811793073124,0.0007730075870345176,0.00037115682359487766,6.858681948461447e-06,0.00040888050570626715,0.00012804520926464627,0.0015516522559140427,0.002936897588438197,0.0024934026111214916,0.0034072756625161704,0.002097649518831915,0.0010327709528652818,0.010208593992383785,0.0029366775963785684,0.0001203018478291095,0.0034029754027881864,0.0048141580221800085,0.007835167406062068,0.0022433051182419975,0.0001375163814003985,0.0023786424699178293,0.0028120931947623615,0.005139380831351961,0.0029180502370517647,0.000951104664573439,0.0005384472120704357,0.0007479894462511328,0.0012232712264026563,0.0002299142444215016,0.0005263866620407682,0.00012249757197859882,0.001491519158311585,0.0027270518768577976,0.002114822846283855,0.0038358514101079688,0.0034139464999843605,0.00032907695375112417,0.0027792098849761747,0.0020576485930505805,0.0004917213812828174,0.004440318311085002,0.005579527687365046,0.002076860815060069,0.0019954423158509886,0.0005283976773042379,0.004307195213406901,0.0031110655037589314,1.9576194278651337e-05,0.0,0.0,6.982581194848407e-07,0.00031685973053813726,0.0,9.283564369001145e-06,3.518413993188868e-05,1.081420367523016e-05,3.6176909343321117e-07,0.0,7.969051374464016e-05,5.586842226464712e-09,8.823158701533191e-07,0.0,1.1974771384818784e-06,1.3708791315557354e-05,6.561784671146135e-05,0.00023718325148367348,0.0,9.110917453788734e-05,0.00042079086902434005,0.0,9.80643567326727e-07,1.58733552789372e-05,1.9615464440631293e-05,6.0234622407771815e-09,2.680911926129802e-05,2.585017451229766e-06,0.0,2.32274288436835e-06,0.00019592880804032999,0.0003302079461912685,2.813584552447741e-06,0.0,0.0,0.0,3.753865034983326e-06,0.0,0.0,0.0,4.449615915137276e-05,1.1140975751796182e-07,0.00027296312123838195,0.0,0.0,3.047663376377199e-07,0.00011894382885847159,4.8754354124497265e-05,0.0007243867118034905,1.9196051589695072e-06,0.00041399929525280015,0.0015307385047003048,0.0004103247301544068,1.3889868354993125e-06,3.920186785842977e-05,0.0,5.8146878055021414e-05,2.6158984510241952e-05,0.0,0.0,1.5574425623451268e-10,0.0,0.0,8.695269533759055e-07,0.0,0.0,0.00036202528085902975,0.00015322233262228302,7.756081197889866e-06,0.0,0.0,0.0,0.0,6.810345282601836e-06,1.409651843781911e-06,0.0003331753791343208,0.00019981671738177075,0.0005584142432046226,0.0007726979820113377,0.001071758468801629,4.813480895513419e-07,0.0,0.0,3.396918309141185e-06,3.672653490782761e-05,0.0,1.862827422319047e-05,3.5517061280191934e-06,9.279966741740827e-07,2.1238917338456735e-05,5.5725917306467634e-05,0.0,0.0003441224730869631,2.2871976574856795e-09,4.647613144752505e-06,3.707465036144207e-11,5.7770423824692804e-08,0.0,8.45470174634514e-05,0.0,1.8626337458868066e-07,0.0,0.0006255360948518428,0.00012933153385190203,8.442848225756404e-05,3.345901035623817e-05,0.0,6.149790055745505e-05,3.7390262656770512e-06,2.9997130169334e-07,0.0003237604040780565,1.306583549781832e-06,1.113053824047541e-05,1.1716474233173485e-05,0.0028659644928013166,7.283813069046279e-07,6.677918543832112e-08,6.066589492250636e-05,1.4741687296124747e-08,5.371081791023867e-05,4.798125580199123e-07,0.0,1.844175177350492e-05,0.0,0.00023256227709932101,9.654055500367734e-06,0.0,0.0,0.0,4.0026392213604974e-07,6.6973995628019305e-06,0.0,3.855377067846054e-06,0.0005001781953678189,6.610999789764365e-05,5.787306668665096e-06,1.8050673422503286e-07,0.0,0.0001838244018890291,0.0,0.0,3.90660618236122e-05,0.0,0.0003133321439251227,0.0,0.0,0.0,2.3952531732165515e-05,6.801991426699671e-06,5.184596148886401e-08,4.0430447931076946e-06,4.256030183225619e-05,0.0,0.0,1.8508307738224595e-06,0.0,3.301631302808106e-05,0.0,0.0,2.703153659736201e-07,1.2652138135707568e-06,0.0,0.0,0.0,1.247327908716425e-05,0.0,0.0,2.5382036838933796e-06,0.0,6.495529629730372e-07,1.3357555764430419e-05,1.3271160873822656e-05,0.0,1.7796265681074956e-11,4.281765250667703e-05,5.058252100282279e-05,8.093943022135101e-05,0.0009611448721730061,0.002246134919055626,9.939308525556416e-07,3.0940282177173655e-05,9.228529194419957e-05,4.737256908065089e-05,0.0,0.0,1.2524227341578899e-05,0.0,8.998901913630347e-05,0.0,0.0,0.0,0.0,0.00036406776187581773,0.0014776994627404868,0.0003809072186160534,2.852055815546436e-05,0.0004217685123245409,5.170403249057352e-05,1.4468056354296622e-07,0.00028194062985001064,1.2544835744928353e-06,0.0,0.0,0.0004024339754079764,0.0,6.718582942183506e-05,1.86469814917733e-05,4.305837682332913e-08,7.29248195857997e-08,9.236154603868514e-09,0.0,0.0,7.676548107889848e-05,0.0002992600871484641,0.0,0.0,0.0,1.498720528773807e-05,1.5125867911134881e-05,0.0,4.47021749062735e-06,1.2700172079164986e-08,0.0,1.8306131106989818e-06,1.763923690815617e-06,0.0005170792622271946,2.2442842245900823e-06,0.0,1.91659972768982e-08,0.0,0.0,0.0,0.0,8.72849288651666e-06,9.346428972103379e-08,0.0,1.6979527352377744e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0004168954869514089,3.90669615041047e-05,4.18894598440184e-05,0.0008339402597851963,3.697103584356964e-05,0.0,4.676184273022038e-05,0.0,0.00041098604182167894,2.046656116076661e-09,5.2323288503516995e-05,8.778060649333846e-05,1.1074785473212206e-07,1.3909695878290408e-07,4.9196349532772145e-08,0.0,0.000102797554839534,0.0,5.951505435513975e-07,0.0,0.0006397371590127099,8.646383593384004e-05,4.167995107136786e-07,3.183892134540137e-05,0.00016647561630810535,1.812764273203206e-06,0.0,2.322581377181852e-06,2.7096724833383735e-06,1.8468947256799143e-05,0.005754846902418526,0.0,1.779739257356563e-08,1.8273493521537655e-05,0.0,5.860428854506512e-05,0.0,2.2706916508950993e-05,4.792593504867896e-06,0.0,0.0,0.0,0.0,0.0,2.4145325717759474e-06,5.43835119999183e-07,3.7528482873976194e-05,0.0,0.0,2.137416252321667e-06,0.0,0.0,0.0,5.1129248976404465e-06,0.0,9.324165227360227e-07,0.0,0.0,0.00012867156325065994,7.935095130532723e-05,5.404673115944082e-06,0.0,0.0,0.00022172321802202272,0.0003292271673795657,0.0,0.00010593174029806508,1.3834183468276907e-05,6.749564885844087e-08,0.0,0.0,1.6157623553760826e-06,0.0,9.58007737289521e-06,2.4356875800773505e-07,1.4950066447263988e-06,0.0,0.0,6.926204514350588e-06,0.0,0.0,0.0,2.1120521083930098e-07,9.013824748366423e-07,1.151385541561821e-08,0.00010603395693025977,0.0006629758604816355,0.0003970097081121304,0.0,5.0397669839143755e-09,0.00010656223982971253,0.0,0.0,0.0,0.0,0.00011079539311439352
