MALDI Product Intensity,MALDI Internal Standard Intensity,EIC(+)[M+H] Product Area,Cu_cat,Ir_cat,Pd_cat,Ru_cat,TPSA,cLogP,# H-bond Acceptors,# H-bond Donors,a_indole,a_indazole,a_benzimidazole,a_benzotriazole,a_benzofuran,a_benzothiophene,a_benzoxazole,a_benzothiazole,a_quinoline,a_isoquinoline,a_pyrazole,a_imidazole,a_pyrimidine,"a_1,2,4-triazole","a_1,2,3-triazole",a_thiophene,a_oxazole,a_thiazole,a_pyridine,a_tetrazole,a_pyrrole,a_piperazine,a_pyrrolidine,a_pyrazolidine,a_piperidine,a_anthracene,a_phenanthrene,a_fluorene,a_naphthalene,a_benzene,a_azide,a_cyclohexanone,a_cyclohexenone,a_isocyanate,a_isothiocyanate,a_nitrosamine,a_nitro(aryl),a_nitro,a_nitroso,"a_1,3-dioxolane",a_Urea,a_Thiourea,a_carbamate,a_Cyano,a_trifluoromethyl(aryl),a_trifluoromethyl,a_difluoromethyl,a_hydrazide(acyl),a_hydrazide(sulfonoyl),a_oxime,a_oxime(substituted),a_hydrazone,a_hydrazine,a_sulfonamide(aryl),a_sulfonamide,a_carboxylic acid(aryl),a_carboxylic acid,a_acetoxy,a_ester,a_guanidine,a_thioamide,a_formamide,a_primary amide,a_secondary amide,a_tertiary amide,a_acyl(amide),a_amide nitrogen,a_sulfonic acid,a_sulfone,a_sulfoxide,a_thiol(aryl),a_thiol,a_disulfide,a_thioether,a_amidine,a_imine,a_epoxide,a_enone,a_enol,a_aldehyde,a_ketone(aryl),a_ketone,a_acyl,a_ketyl,a_methoxy,a_ether(aryl),a_ether,a_hydroxy(aryl),a_hydroxyl,a_oxo,a_diazo,a_amine(aryl),a_primary amine,a_secondary amine,a_tertiary amine,a_flouride(ammonium),a_chloride(ammonium),a_bromide(ammonium),a_iodide(ammonium,a_fluoro(aryl),a_chloro(aryl),a_bromo(aryl),a_iodo(aryl),a_fluoro,a_chloro,a_bromo,a_iodo,"a_1,3-cyclohexadiene","a_1,4-cyclohexadiene",a_cyclohexene,"a_1,3-cyclopentadiene",a_cyclopentene,a_cis alkene,a_trans alkene,a_terminal alkene,a_trisubstitued alkene,a_tetrasubstitued alkene,a_alkene,a_terminal alkyne,a_alkyne,a_cyclopropane,a_isopropyl,a_tert-butyl,a_addamantyl,a_cyclooctane,a_cyclohpetane,a_cyclohexane,a_cyclopentane,a_cyclobutane,a_octyl,a_septyl,a_hexyl,a_pentyl,a_butyl,a_propyl,a_ethyl,a_methyl,a_methylene,a_tertiary carbon,a_quaternary carbon,a_amine aromatic chain,a_oxygen aromatic chain,a_sulfur aromatic chain,a_aromatic carbon chain,a_quaternary ammonium,a_Phosphorus,a_Silicon,a_keto R-group,a_amide C-R-group,a_amide N-R-group,a_ester C-R-group,a_ester O-R-group,a_acyl R-group,a_aromatic c-R-group,a_aromatic n-R-group,a_aliphatic c-R-group,a_aliphatic N-RR-group,a_aliphatic N-R-group,a_aliphatic O-R-group,a_other R-group,a_0-5M-het,a_1-5M-het,a_2-5M-het,a_3-5M-het,a_4-5M-het,a_0-6M-het,a_1-6M-het,a_2-6M-het,a_3-6M-het,a_4-6M-het,a_0-6+5M-het,a_1-6+5M-het,a_2-6+5M-het,a_3-6+5M-het,a_4-6+5M-het,a_5-6+5M-het,a_6-6+5M-het,a_0-6+6M-het,a_1-6+6M-het,a_2-6+6M-het,a_3-6+6M-het,a_4-6+6M-het,a_5-6+6M-het,a_6-6+6M-het,a_mw,a_num_atoms,a_num_nitrogens,a_num_aromatic_nitrogens,a_num_non_aromatic_nitrogens,a_num_oxygens,a_num_aromatic_oxygens,a_num_non_aromatic_oxygens,a_num_sulfurs,a_num_heteratoms,a_num_carbons,a_num_aromatic_carbons,a_num_non_aromatic_carbons,a_num_FG,a_heterocycles,a_num_nitrogens_per_mw,a_num_oxygens_per_mw,a_num_sulfurs_per_mw,a_num_heteratoms_per_mw,a_num_carbons_per_mw,a_num_nitrogens_per_atom,a_num_oxygens_per_atom,a_num_sulfurs_per_atom,a_num_heteratoms_per_atom,a_num_carbons_per_atom,b_indole,b_indazole,b_benzimidazole,b_benzotriazole,b_benzofuran,b_benzothiophene,b_benzoxazole,b_benzothiazole,b_quinoline,b_isoquinoline,b_pyrazole,b_imidazole,b_pyrimidine,"b_1,2,4-triazole","b_1,2,3-triazole",b_thiophene,b_oxazole,b_thiazole,b_pyridine,b_tetrazole,b_pyrrole,b_piperazine,b_pyrrolidine,b_pyrazolidine,b_piperidine,b_anthracene,b_phenanthrene,b_fluorene,b_naphthalene,b_benzene,b_azide,b_cyclohexanone,b_cyclohexenone,b_isocyanate,b_isothiocyanate,b_nitrosamine,b_nitro(aryl),b_nitro,b_nitroso,"b_1,3-dioxolane",b_Urea,b_Thiourea,b_carbamate,b_Cyano,b_trifluoromethyl(aryl),b_trifluoromethyl,b_difluoromethyl,b_hydrazide(acyl),b_hydrazide(sulfonoyl),b_oxime,b_oxime(substituted),b_hydrazone,b_hydrazine,b_sulfonamide(aryl),b_sulfonamide,b_carboxylic acid(aryl),b_carboxylic acid,b_acetoxy,b_ester,b_guanidine,b_thioamide,b_formamide,b_primary amide,b_secondary amide,b_tertiary amide,b_acyl(amide),b_amide nitrogen,b_sulfonic acid,b_sulfone,b_sulfoxide,b_thiol(aryl),b_thiol,b_disulfide,b_thioether,b_amidine,b_imine,b_epoxide,b_enone,b_enol,b_aldehyde,b_ketone(aryl),b_ketone,b_acyl,b_ketyl,b_methoxy,b_ether(aryl),b_ether,b_hydroxy(aryl),b_hydroxyl,b_oxo,b_diazo,b_amine(aryl),b_primary amine,b_secondary amine,b_tertiary amine,b_flouride(ammonium),b_chloride(ammonium),b_bromide(ammonium),b_iodide(ammonium,b_fluoro(aryl),b_chloro(aryl),b_bromo(aryl),b_iodo(aryl),b_fluoro,b_chloro,b_bromo,b_iodo,"b_1,3-cyclohexadiene","b_1,4-cyclohexadiene",b_cyclohexene,"b_1,3-cyclopentadiene",b_cyclopentene,b_cis alkene,b_trans alkene,b_terminal alkene,b_trisubstitued alkene,b_tetrasubstitued alkene,b_alkene,b_terminal alkyne,b_alkyne,b_cyclopropane,b_isopropyl,b_tert-butyl,b_addamantyl,b_cyclooctane,b_cyclohpetane,b_cyclohexane,b_cyclopentane,b_cyclobutane,b_octyl,b_septyl,b_hexyl,b_pentyl,b_butyl,b_propyl,b_ethyl,b_methyl,b_methylene,b_tertiary carbon,b_quaternary carbon,b_amine aromatic chain,b_oxygen aromatic chain,b_sulfur aromatic chain,b_aromatic carbon chain,b_quaternary ammonium,b_Phosphorus,b_Silicon,b_keto R-group,b_amide C-R-group,b_amide N-R-group,b_ester C-R-group,b_ester O-R-group,b_acyl R-group,b_aromatic c-R-group,b_aromatic n-R-group,b_aliphatic c-R-group,b_aliphatic N-RR-group,b_aliphatic N-R-group,b_aliphatic O-R-group,b_other R-group,b_0-5M-het,b_1-5M-het,b_2-5M-het,b_3-5M-het,b_4-5M-het,b_0-6M-het,b_1-6M-het,b_2-6M-het,b_3-6M-het,b_4-6M-het,b_0-6+5M-het,b_1-6+5M-het,b_2-6+5M-het,b_3-6+5M-het,b_4-6+5M-het,b_5-6+5M-het,b_6-6+5M-het,b_0-6+6M-het,b_1-6+6M-het,b_2-6+6M-het,b_3-6+6M-het,b_4-6+6M-het,b_5-6+6M-het,b_6-6+6M-het,b_mw,b_num_atoms,b_num_nitrogens,b_num_aromatic_nitrogens,b_num_non_aromatic_nitrogens,b_num_oxygens,b_num_aromatic_oxygens,b_num_non_aromatic_oxygens,b_num_sulfurs,b_num_heteratoms,b_num_carbons,b_num_aromatic_carbons,b_num_non_aromatic_carbons,b_num_FG,b_heterocycles,b_num_nitrogens_per_mw,b_num_oxygens_per_mw,b_num_sulfurs_per_mw,b_num_heteratoms_per_mw,b_num_carbons_per_mw,b_num_nitrogens_per_atom,b_num_oxygens_per_atom,b_num_sulfurs_per_atom,b_num_heteratoms_per_atom,b_num_carbons_per_atom
346500.1,910741.6,3708143.64265,1.0,0.0,0.0,0.0,12.89,1.59,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161.2453,12.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,11.0,6.0,5.0,2.0,0.0,0.0062017311512335555,0.0,0.0,0.0062017311512335555,0.06821904266356911,0.08333333333333333,0.0,0.0,0.08333333333333333,0.9166666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.99705999999998,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,5.0,0.0,2.0,1.0,0.00632923169583029,0.0,0.0,0.01265846339166058,0.031646158479151455,0.14285714285714285,0.0,0.0,0.2857142857142857,0.7142857142857143
182610.5,320089.4,3638314.0086800004,1.0,0.0,0.0,0.0,12.89,1.59,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161.2453,12.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,11.0,6.0,5.0,2.0,0.0,0.0062017311512335555,0.0,0.0,0.0062017311512335555,0.06821904266356911,0.08333333333333333,0.0,0.0,0.08333333333333333,0.9166666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.99705999999998,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,5.0,0.0,2.0,1.0,0.00632923169583029,0.0,0.0,0.01265846339166058,0.031646158479151455,0.14285714285714285,0.0,0.0,0.2857142857142857,0.7142857142857143
132731.8,498156.4,2126466.35997,1.0,0.0,0.0,0.0,25.78,0.59,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161.2453,12.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,11.0,6.0,5.0,2.0,0.0,0.0062017311512335555,0.0,0.0,0.0062017311512335555,0.06821904266356911,0.08333333333333333,0.0,0.0,0.08333333333333333,0.9166666666666666,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158.98491999999996,7.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,4.0,0.0,2.0,1.0,0.012579809456142134,0.0,0.0,0.0188697141842132,0.025159618912284267,0.2857142857142857,0.0,0.0,0.42857142857142855,0.5714285714285714
5218.2,240920.3,0.0,1.0,0.0,0.0,0.0,4.93,2.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161.2453,12.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,11.0,6.0,5.0,2.0,0.0,0.0062017311512335555,0.0,0.0,0.0062017311512335555,0.06821904266356911,0.08333333333333333,0.0,0.0,0.08333333333333333,0.9166666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160.01273999999998,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,4.0,1.0,3.0,1.0,0.006249502383372725,0.0,0.0,0.01249900476674545,0.031247511916863625,0.14285714285714285,0.0,0.0,0.2857142857142857,0.7142857142857143
5745.0,252752.9,2568431.5490900003,1.0,0.0,0.0,0.0,17.82,1.21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161.2453,12.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,11.0,6.0,5.0,2.0,0.0,0.0062017311512335555,0.0,0.0,0.0062017311512335555,0.06821904266356911,0.08333333333333333,0.0,0.0,0.08333333333333333,0.9166666666666666,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161.00059999999996,7.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,3.0,1.0,3.0,1.0,0.01242231395410949,0.0,0.0,0.018633470931164235,0.02484462790821898,0.2857142857142857,0.0,0.0,0.42857142857142855,0.5714285714285714
835.3,95216.0,25816.87657,1.0,0.0,0.0,0.0,17.82,0.89,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161.2453,12.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,11.0,6.0,5.0,2.0,0.0,0.0062017311512335555,0.0,0.0,0.0062017311512335555,0.06821904266356911,0.08333333333333333,0.0,0.0,0.08333333333333333,0.9166666666666666,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161.0006,7.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,3.0,1.0,3.0,1.0,0.012422313954109488,0.0,0.0,0.01863347093116423,0.024844627908218977,0.2857142857142857,0.0,0.0,0.42857142857142855,0.5714285714285714
7201.7,589330.7,28342.115380000003,1.0,0.0,0.0,0.0,28.68,1.21,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161.2453,12.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,11.0,6.0,5.0,2.0,0.0,0.0062017311512335555,0.0,0.0,0.0062017311512335555,0.06821904266356911,0.08333333333333333,0.0,0.0,0.08333333333333333,0.9166666666666666,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159.99275999999998,7.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,3.0,1.0,3.0,1.0,0.012500565650595692,0.0,0.0,0.018750848475893537,0.025001131301191384,0.2857142857142857,0.0,0.0,0.42857142857142855,0.5714285714285714
49969.9,849249.2,1574072.4313100001,1.0,0.0,0.0,0.0,28.68,1.6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161.2453,12.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,11.0,6.0,5.0,2.0,0.0,0.0062017311512335555,0.0,0.0,0.0062017311512335555,0.06821904266356911,0.08333333333333333,0.0,0.0,0.08333333333333333,0.9166666666666666,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159.99276,7.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,3.0,1.0,3.0,1.0,0.012500565650595688,0.0,0.0,0.018750848475893533,0.025001131301191377,0.2857142857142857,0.0,0.0,0.42857142857142855,0.5714285714285714
15397.6,575742.0,400901.1883,1.0,0.0,0.0,0.0,41.57,0.94,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161.2453,12.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,11.0,6.0,5.0,2.0,0.0,0.0062017311512335555,0.0,0.0,0.0062017311512335555,0.06821904266356911,0.08333333333333333,0.0,0.0,0.08333333333333333,0.9166666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160.98061999999996,7.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,2.0,1.0,3.0,1.0,0.018635783611716743,0.0,0.0,0.02484771148228899,0.018635783611716743,0.42857142857142855,0.0,0.0,0.5714285714285714,0.42857142857142855
